reading	display	level	grade	status	basis	common	frequency_rank	entry_id	evidence
あと	跡	N1	C	direct+conflict	core-exact-large-conflict-kept	1	1254	1383680	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
いえぬし	家主	N1	C	direct+conflict	runtime-exact-source-conflict	1	9307	1191990	"{""runtimeSources"":[""coverage_sourcecheck_manual""],""legacyLevel"":""N1"",""exactEvidence"":{""openjlpt"":""N1"",""waller"":""N1"",""tomoshi"":""N2""},""tomoshiEntryIds"":[""1191990""],""tomoshiAmbiguous"":false,""tomoshiLevelConflict"":[""N2""],""tomoshiLevelSources"":[""1191990:waller:N2""]}"
いじめる	いじめる	N1	C	direct+conflict	core-exact-large-conflict-kept	1	23717	1195140	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N4"",""waller-exact"":""N4"",""existing-direct"":""N4""}"
いたずら	いたずら	N1	C	direct+conflict	core-exact-large-conflict-kept	1	23574	1151580	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
いっか	一家	N1	C	direct+conflict	core-exact-large-conflict-kept	1	1920	1575940	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
えんじょ	援助	N1	C	direct+conflict	core-exact-large-conflict-kept	1	22	1176660	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
えんぜつ	演説	N1	C	direct+conflict	core-exact-large-conflict-kept	1	520	1176960	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
おい	老い	N1	C	direct+conflict	core-exact-large-conflict-kept	1	6340	1643510	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
おおいに	大いに	N1	C	direct+conflict	core-exact-large-conflict-kept	1	2746	1412880	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
おやつ	お八つ	N1	C	direct+conflict	single-exact-over-existing-conflict	1	25106	1589430	"{""waller-exact"":""N1"",""existing-direct"":""N2""}"
およぼす	及ぼす	N1	C	direct+conflict	core-exact-large-conflict-kept	1	14554	1228180	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
かいごう	会合	N1	C	direct+conflict	core-exact-large-conflict-kept	1	526	1198530	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
かがく	化学	N1	C	direct+conflict	core-exact-large-conflict-kept	1	1510	1186760	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
かたい	堅い	N1	C	direct+conflict	core-exact-large-conflict-kept	1	13616	1257110	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N2"",""waller-exact"":""N4"",""existing-direct"":""N4"",""waller-entry-context"":""N4""}"
かみ	上	N1	C	direct+conflict	core-exact-large-conflict-kept	1	24215	1352150	"{""core-deck-exact"":""N1"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
から	空	N1	C	direct+conflict	core-exact-large-conflict-kept	1	1080	1245280	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
かる	刈る	N1	C	direct+conflict	core-exact-large-conflict-kept	1	8373	1209540	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
がいこう	外交	N1	C	direct+conflict	core-exact-large-conflict-kept	1	47	1203540	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
がく	額	N1	C	direct+conflict	core-exact-large-conflict-kept	1	1039	1207500	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
きし	岸	N1	C	direct+conflict	core-exact-large-conflict-kept	1	3032	1217040	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
きり	霧	N1	C	direct+conflict	core-exact-large-conflict-kept	1	5278	1531110	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
きんこ	金庫	N1	C	direct+conflict	core-exact-large-conflict-kept	1	4014	1242850	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
きんせん	金銭	N1	C	direct+conflict	core-exact-large-conflict-kept	1	2549	1243020	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
きんゆう	金融	N1	C	direct+conflict	core-exact-large-conflict-kept	1	100	1243290	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
ぎん	銀	N1	C	direct+conflict	core-exact-large-conflict-kept	1	477	1595090	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
くみあい	組合	N1	C	direct+conflict	core-exact-large-conflict-kept	1	768	1397620	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
くれる	暮れる	N1	C	direct+conflict	core-exact-large-conflict-kept	1	5759	1514960	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N4"",""waller-exact"":""N4"",""existing-direct"":""N4"",""waller-entry-context"":""N4""}"
けいじ	刑事	N1	C	direct+conflict	core-exact-large-conflict-kept	1	1571	1249660	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
げしゅく	下宿	N1	C	direct+conflict	core-exact-large-conflict-kept	1	7859	1185290	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N4"",""waller-exact"":""N4"",""existing-direct"":""N4"",""waller-entry-context"":""N4""}"
こうさい	交際	N1	C	direct+conflict	core-exact-large-conflict-kept	1	5020	1271990	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
こらえる	堪える	N1	C	direct+conflict	single-exact-over-existing-conflict	0		2827352	"{""waller-exact"":""N1"",""existing-direct"":""N2""}"
ころす	殺す	N1	C	direct+conflict	core-exact-large-conflict-kept	1	2617	1299030	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
さいばん	裁判	N1	C	direct+conflict	core-exact-large-conflict-kept	1	168	1296120	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
さけぶ	叫ぶ	N1	C	direct+conflict	core-exact-large-conflict-kept	1	5480	1235910	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
さべつ	差別	N1	C	direct+conflict	core-exact-large-conflict-kept	1	1135	1291410	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
しきりに	しきりに	N1	C	direct+conflict	core-exact-large-conflict-kept	1	22611	1005480	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3""}"
したぎ	下着	N1	C	direct+conflict	core-exact-large-conflict-kept	1	4941	1185930	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N4"",""waller-exact"":""N4"",""existing-direct"":""N4"",""waller-entry-context"":""N4""}"
しつぎょう	失業	N1	C	direct+conflict	core-exact-large-conflict-kept	1	1181	1319860	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
しばい	芝居	N1	C	direct+conflict	core-exact-large-conflict-kept	1	2138	1321630	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
しほん	資本	N1	C	direct+conflict	core-exact-large-conflict-kept	1	1171	1312780	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
しまった	しまった	N1	C	direct+conflict	single-exact-over-existing-conflict	1	22616	1005600	"{""openjlpt-exact"":""N1"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
しも	霜	N1	C	direct+conflict	core-exact-large-conflict-kept	1	11744	1402930	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
しゅうきょう	宗教	N1	C	direct+conflict	core-exact-large-conflict-kept	1	691	1331400	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
しょうにん	商人	N1	C	direct+conflict	core-exact-large-conflict-kept	1	6279	1580270	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3""}"
しょくりょう	食糧	N1	C	direct+conflict	core-exact-large-conflict-kept	1	1695	1358690	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
しょさい	書斎	N1	C	direct+conflict	core-exact-large-conflict-kept	1	9452	1344030	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
しょめい	署名	N1	C	direct+conflict	core-exact-large-conflict-kept	1	1672	1343640	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
しり	尻	N1	C	direct+conflict	core-exact-large-conflict-kept	1	9464	1358760	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
しーん	しーん	N1	C	direct+conflict	single-exact-over-existing-conflict	0		1631970	"{""waller-exact"":""N1"",""existing-direct"":""N2""}"
じょゆう	女優	N1	C	direct+conflict	core-exact-large-conflict-kept	1	1676	1345430	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
じんしゅ	人種	N1	C	direct+conflict	core-exact-large-conflict-kept	1	2196	1368020	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
すっと	すっと	N1	C	direct+conflict	core-exact-large-conflict-kept	1	22633	1006140	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N4"",""waller-exact"":""N4"",""existing-direct"":""N4"",""waller-entry-context"":""N4""}"
すみ	隅	N1	C	direct+conflict	core-exact-large-conflict-kept	1	4019	1246440	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N4"",""waller-exact"":""N4"",""existing-direct"":""N4""}"
せいねん	青年	N1	C	direct+conflict	core-exact-large-conflict-kept	1	1251	1381750	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
ぜつめつ	絶滅	N1	C	direct+conflict	core-exact-large-conflict-kept	1	3691	1386990	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
それでは	其れでは	N1	C	direct+conflict	single-exact-over-existing-conflict	1	24385	1406050	"{""openjlpt-exact"":""N1"",""existing-direct"":""N5""}"
それとも	其れとも	N1	C	direct+conflict	single-exact-over-existing-conflict	1	22668	1007010	"{""waller-exact"":""N1"",""existing-direct"":""N3""}"
たいき	大気	N1	C	direct+conflict	core-exact-large-conflict-kept	1	2240	1413330	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
たいはん	大半	N1	C	direct+conflict	core-exact-large-conflict-kept	1	1290	1414790	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
たいほ	逮捕	N1	C	direct+conflict	core-exact-large-conflict-kept	1	788	1411470	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
たいりく	大陸	N1	C	direct+conflict	core-exact-large-conflict-kept	1	2245	1415150	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
ちく	地区	N1	C	direct+conflict	core-exact-large-conflict-kept	1	327	1421020	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
ちじ	知事	N1	C	direct+conflict	core-exact-large-conflict-kept	1	324	1420580	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
ちょうだい	頂戴	N1	C	direct+conflict	core-exact-large-conflict-kept	1	21085	1430230	"{""core-deck-exact"":""N1"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
ちり	地理	N1	C	direct+conflict	core-exact-large-conflict-kept	1	4699	1421540	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N4"",""waller-exact"":""N4"",""existing-direct"":""N4"",""waller-entry-context"":""N4""}"
つうじる	通じる	N1	C	direct+conflict	core-exact-large-conflict-kept	1	21086	1432880	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
つかまる	捕まる	N1	C	direct+conflict	core-exact-large-conflict-kept	1	20633	1514110	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
つみ	罪	N1	C	direct+conflict	core-exact-large-conflict-kept	1	2110	1296680	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
てきよう	適用	N1	C	direct+conflict	core-exact-large-conflict-kept	1	1782	1437500	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
てんねん	天然	N1	C	direct+conflict	core-exact-large-conflict-kept	1	3259	1439580	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
どなた	何方	N1	C	direct+conflict	single-exact-over-existing-conflict	1	23703	1189370	"{""waller-exact"":""N1"",""existing-direct"":""N5""}"
どれ	何れ	N1	C	direct+conflict	single-exact-over-existing-conflict	1	22745	1009290	"{""waller-exact"":""N1"",""existing-direct"":""N5""}"
なまける	怠ける	N1	C	direct+conflict	core-exact-large-conflict-kept	1	24406	1410660	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
のうみん	農民	N1	C	direct+conflict	core-exact-large-conflict-kept	1	1820	1470770	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
のぼる	昇る	N1	C	direct+conflict	core-exact-large-conflict-kept	1	7550	1352570	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N5""}"
はかせ	博士	N1	C	direct+conflict	core-exact-large-conflict-kept	1	1826	1474620	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
はだか	裸	N1	C	direct+conflict	core-exact-large-conflict-kept	1	4335	1547600	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
はんざい	犯罪	N1	C	direct+conflict	core-exact-large-conflict-kept	1	1362	1481590	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
ひげき	悲劇	N1	C	direct+conflict	core-exact-large-conflict-kept	1	2820	1483280	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
びん	便	N1	C	direct+conflict	core-exact-large-conflict-kept	1	4774	1512360	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
ふこう	不幸	N1	C	direct+conflict	core-exact-large-conflict-kept	1	3805	1492350	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
ふじん	婦人	N1	C	direct+conflict	core-exact-large-conflict-kept	1	1851	1496670	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
ふせい	不正	N1	C	direct+conflict	core-exact-large-conflict-kept	1	1847	1493370	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
ふち	縁	N1	C	direct+conflict	core-exact-large-conflict-kept	1	2000	1177500	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
ふで	筆	N1	C	direct+conflict	core-exact-large-conflict-kept	1	4272	1487770	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
ふり	不利	N1	C	direct+conflict	core-exact-large-conflict-kept	1	3806	1495220	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
ぶんめい	文明	N1	C	direct+conflict	core-exact-large-conflict-kept	1	2349	1505650	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
ほうせき	宝石	N1	C	direct+conflict	core-exact-large-conflict-kept	1	5264	1516220	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
ぼうけん	冒険	N1	C	direct+conflict	core-exact-large-conflict-kept	1	3828	1519830	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
まっか	真っ赤	N1	C	direct+conflict	core-exact-large-conflict-kept	1	6095	1363250	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
もちあげる	持ち上げる	N1	C	direct+conflict	core-exact-large-conflict-kept	1	14091	1315610	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
ものおと	物音	N1	C	direct+conflict	core-exact-large-conflict-kept	1	15541	1502420	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
もよう	模様	N1	C	direct+conflict	core-exact-large-conflict-kept	1	1409	1533720	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
やぎょう	夜行	N1	C	direct+conflict	runtime-exact-source-conflict	1	12251		"{""runtimeSources"":[""coverage_sourcecheck_manual""],""legacyLevel"":""N1"",""exactEvidence"":{""openjlpt"":""N1"",""waller"":""N1"",""tomoshi"":""N2""},""tomoshiEntryIds"":[""1136480"",""1584820""],""tomoshiAmbiguous"":true,""tomoshiLevelConflict"":[""N2""],""tomoshiLevelSources"":[""1584820:waller:N2""]}"
やたら	矢鱈	N1	C	direct+conflict	single-exact-over-existing-conflict	1	24826	1537780	"{""waller-exact"":""N1"",""existing-direct"":""N2""}"
やど	宿	N1	C	direct+conflict	core-exact-large-conflict-kept	1	3147	1337190	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
ゆうのう	有能	N1	C	direct+conflict	core-exact-large-conflict-kept	1	9149	1541570	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
よこす	寄越す	N1	C	direct+conflict	single-exact-over-existing-conflict	1	22868	1013140	"{""waller-exact"":""N1"",""existing-direct"":""N2""}"
よぶん	余分	N1	C	direct+conflict	core-exact-large-conflict-kept	1	20194	1544520	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
りく	陸	N1	C	direct+conflict	core-exact-large-conflict-kept	1	2387	1550980	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
りこん	離婚	N1	C	direct+conflict	core-exact-large-conflict-kept	1	2885	1550880	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
れんそう	連想	N1	C	direct+conflict	core-exact-large-conflict-kept	1	13204	1559600	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
ろんじる	論じる	N1	C	direct+conflict	core-exact-large-conflict-kept	1	12249	1561620	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
わ	輪	N1	C	direct+conflict	core-exact-large-conflict-kept	1	2392	1555710	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
わかす	沸かす	N1	C	direct+conflict	core-exact-large-conflict-kept	1	11003	1501660	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N4"",""waller-exact"":""N4"",""existing-direct"":""N4"",""waller-entry-context"":""N4""}"
サンドイッチ	サンドイッチ	N1	C	direct+conflict	core-exact-large-conflict-kept	1	23084	1058580	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N4"",""waller-exact"":""N4"",""existing-direct"":""N4"",""waller-entry-context"":""N4""}"
テント	テント	N1	C	direct+conflict	core-exact-large-conflict-kept	1	23235	1081040	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
マスター	マスター	N1	C	direct+conflict	core-exact-large-conflict-kept	1	29276	1127970	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
マッチ	マッチ	N1	C	direct+conflict	core-exact-large-conflict-kept	1	23465	1128430	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N5"",""waller-exact"":""N5"",""existing-direct"":""N1""}"
ヨット	ヨット	N1	C	direct+conflict	core-exact-large-conflict-kept	1	23515	1137620	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
レコード	レコード	N1	C	direct+conflict	core-exact-large-conflict-kept	1	23540	1144940	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N5"",""waller-exact"":""N5"",""existing-direct"":""N5"",""waller-entry-context"":""N5""}"
いのる	祈る	N2	C	direct+conflict	core-exact-large-conflict-kept	1	21518	1222770	"{""core-deck-exact"":""N2"",""openjlpt-exact"":""N4"",""waller-exact"":""N4"",""existing-direct"":""N4"",""waller-entry-context"":""N4""}"
かれら	彼ら	N2	C	direct+conflict	core-exact-large-conflict-kept	1	859	1483090	"{""core-deck-exact"":""N2"",""openjlpt-exact"":""N4"",""waller-exact"":""N4"",""existing-direct"":""N4""}"
きしゃ	汽車	N2	C	direct+conflict	core-exact-large-conflict-kept	1	8875	1222700	"{""core-deck-exact"":""N2"",""openjlpt-exact"":""N4"",""waller-exact"":""N4"",""existing-direct"":""N4"",""waller-entry-context"":""N4""}"
きぬ	絹	N2	C	direct+conflict	core-exact-large-conflict-kept	1	5501	1258710	"{""core-deck-exact"":""N2"",""openjlpt-exact"":""N4"",""waller-exact"":""N4"",""existing-direct"":""N4"",""waller-entry-context"":""N4""}"
けいかん	警官	N2	C	direct+conflict	core-exact-large-conflict-kept	1	2066	1252330	"{""core-deck-exact"":""N2"",""openjlpt-exact"":""N5"",""waller-exact"":""N5"",""existing-direct"":""N5"",""waller-entry-context"":""N5""}"
こうちょう	校長	N2	C	direct+conflict	core-exact-large-conflict-kept	1	1116	1279590	"{""core-deck-exact"":""N2"",""openjlpt-exact"":""N4"",""waller-exact"":""N4"",""existing-direct"":""N4"",""waller-entry-context"":""N4""}"
こぼれる	零れる	N2	C	direct+conflict	exact-conflict-existing-direct-tiebreak	1	24883	1557650	"{""openjlpt-exact"":""N1"",""waller-exact"":""N2"",""existing-direct"":""N2"",""waller-entry-context"":""N2""}"
じしん	地震	N2	C	direct+conflict	core-exact-large-conflict-kept	1	799	1421210	"{""core-deck-exact"":""N2"",""openjlpt-exact"":""N4"",""waller-exact"":""N4"",""existing-direct"":""N4"",""waller-entry-context"":""N4""}"
じてん	辞典	N2	C	direct+conflict	core-exact-large-conflict-kept	1	4847	1595270	"{""core-deck-exact"":""N2"",""openjlpt-exact"":""N4"",""waller-exact"":""N4"",""existing-direct"":""N4"",""waller-entry-context"":""N4""}"
